id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label
13,0.18320148226473093,ospf,-,CON,19,12,4043,6026,14832.91009062385,254,29,362902.44899245846,3923496.052941432,2,1,9.786444851458091,22.026266144465698,247.72026832526325,7.206817494027073,255,2626561988,3382388335,255,0.004302425854775273,0.08202707167973408,0.004563735974348448,145,1231,0,497,37,0,26,11,7,6,0,0,0,22,22,0,DoS,1
14,0.21767242483955856,tcp,-,INT,20,10,4111,5874,166959.634063869,254,60,1423466.4988562057,1643951.723857851,2,3,9.264765204361275,2.8428681680751713,34.854340436232874,57.054265410679655,255,1984639028,3115794254,255,0.06915988245422659,0.0063881095814770856,0.0016222343264560755,1266,1107,0,498,28,0,11,5,13,22,0,0,0,27,21,0,Normal,0
15,0.4854955025691306,tcp,-,FIN,17,19,4002,6034,86992.0207561977,254,0,597881.5968631258,1165550.8489961212,1,3,8.941576147372652,0.7492193974791291,14.431329398429286,83.08625913332477,0,387957954,778360001,255,0.16362292488237912,0.003970120077331459,0.025763804410252767,1246,647,0,522,36,1,3,1,14,17,0,0,0,19,16,0,Normal,0
16,0.203270317391417,udp,-,INT,25,21,4033,5942,5803.491583297702,254,60,1503531.3040066955,4134282.127360325,2,3,1.6368510702358086,15.334255043784353,19.97040660253788,2.2362396555855746,255,1097778890,3792749928,255,0.006330879286871662,0.006796189954646217,0.024062038079779004,619,837,0,455,33,1,29,24,11,5,0,0,1,6,17,0,Normal,0
17,0.6596900519963843,tcp,-,FIN,19,11,4122,6014,69018.02553205648,254,60,2176580.5736594545,55061.7549386556,2,4,28.924390325842026,0.9922387905163509,6.461842214753755,16.191213105636304,0,2559783206,204549283,255,0.03247103011870468,0.043353668303723045,0.014570225759944355,382,299,0,515,27,1,21,22,15,8,0,0,0,8,39,0,Normal,0
18,0.2591999393869146,tcp,http,INT,14,13,3971,5929,21776.22139724695,254,252,287601.20789461036,1046694.5089275317,3,2,7.640607530080602,6.2372272915629905,3.84082190788846,65.84284394893754,0,3315508869,2657225786,255,0.015943819926602085,0.04424808314973125,0.0016480136135851268,1224,257,0,481,33,1,21,24,11,33,0,0,0,10,2,0,Generic,1
19,0.035400753206794394,tcp,-,FIN,22,15,4153,6065,69372.45570932438,254,0,272655.55357915343,840119.5883084061,1,4,8.116199517277705,3.7721713087998525,29.943355965501656,46.00924562591919,255,3203761915,1244438086,0,0.06536608402036069,0.002689405801529184,0.019167219996902234,840,740,0,509,3,0,3,17,14,2,0,0,0,25,33,0,Normal,0
20,0.7656828242916668,tcp,dns,FIN,14,14,4075,6055,80670.9895682584,62,29,566734.656538449,2504130.568401906,2,6,7.858311519918323,11.312752896570728,151.69572068260763,56.30912457646779,0,3166997645,2856315676,255,0.09994169997863044,0.02157098034728373,0.006543951138276633,1461,975,0,519,20,2,5,16,5,19,0,1,0,4,31,0,Normal,0
21,0.1682669464758569,tcp,-,FIN,17,18,4124,6039,8207.074377875737,31,252,52909.20310511095,25332.18500633537,1,4,7.4320563701146645,11.055217549805054,6.561138712286795,31.34035500858792,0,2711782895,1900291480,255,0.02160153186412777,0.03514778578523381,0.059603363192210955,1449,968,0,500,35,1,17,1,18,5,0,0,0,16,12,0,Generic,1
22,0.28349245633047143,unas,smtp,FIN,19,21,4127,5935,54212.09961319214,31,29,1157362.5995483638,2162640.2009806726,3,2,27.87546975962747,11.973786165854381,116.51025448707095,19.24025991662551,0,3482934742,2538272182,255,0.057633017331000416,0.03446188535879055,0.0009903967030503577,298,1100,0,497,37,1,22,23,12,6,0,0,0,8,17,0,Normal,0
23,0.5782963935159129,unas,-,CON,14,20,4104,6007,99290.26009433315,62,252,1385099.3936714127,850400.8572682006,1,1,9.213640926941155,0.5229851412951362,79.66209705459687,66.72320156382548,255,2683986153,1162983444,255,0.025409973043827663,0.0333452581133676,5.814254062843939e-05,91,367,0,492,14,0,10,6,1,20,0,0,1,17,34,0,Normal,0
24,0.2020751043452489,tcp,-,REQ,15,15,4194,6019,19531.802015959704,62,0,423776.7555792758,206045.12170593586,1,1,6.638315436788593,15.636599746055747,82.10489434197564,32.345919795006736,255,3018643203,2536410544,255,0.14844709932865174,0.016565317432540513,0.035737872239006756,531,1071,0,520,11,0,12,3,2,23,0,0,0,18,2,0,Normal,0
25,0.029124851911949044,tcp,dns,FIN,12,15,4202,5977,4186.926249831169,31,0,626021.8576372889,7857400.7798022665,2,3,14.543384415254312,5.023817253038112,61.885675681743855,28.945594887910076,0,2805199375,3739472907,255,0.0001076167663287904,0.01578529674934063,0.0052795811183280455,586,145,0,506,2,1,19,19,3,2,0,0,0,5,24,0,Generic,1
26,0.23413939642607368,tcp,-,FIN,27,11,4198,5870,1382.3068445015379,62,29,892468.2224094222,477095.0154459876,4,4,2.896339747434234,1.9793279718586336,44.804271087842565,53.097515561649004,255,86335858,909956088,255,0.07313667871670715,0.07554370618408646,0.02217434018433271,540,1223,0,494,4,3,8,8,5,21,0,0,0,24,33,0,Fuzzers,1
27,1.4452231245840161,unas,dns,INT,20,15,4182,6003,5826.74476769908,31,60,76446.84705330757,858890.4806599006,2,4,2.132056313532543,2.840790229863337,6.470560705096388,8.471683053925256,0,1795530118,78821972,255,0.002206925509952918,0.09191042648403387,0.00858458312011851,844,934,1,531,10,2,10,24,18,18,0,0,0,24,15,0,Normal,0
28,0.513240330335556,tcp,-,FIN,27,9,4129,6173,210.73955245141437,254,0,1242358.6501448797,463981.61948148505,4,2,5.784134895315116,18.643130034629454,42.86015423741076,35.275984425918686,255,820975130,3310530984,255,0.06453488272213066,0.005820988240652403,0.03468696961964555,1217,401,0,491,7,1,18,14,7,10,0,0,2,18,9,0,Generic,1
29,0.5565774843475207,udp,pop3,FIN,9,19,4033,5935,19796.48146120596,31,29,748029.3720762602,2169366.6806470347,4,3,0.15809967431621272,0.04808936989392861,21.691501368573373,14.52006946341331,255,1653524162,825773079,255,0.14974705335838545,0.16211489957630038,0.03842861070212132,96,448,0,509,19,3,12,10,16,29,0,0,0,4,12,0,Generic,1
30,0.5002196783680692,tcp,-,FIN,11,17,4167,6051,17785.812179258195,254,0,978863.9381027793,3051262.876952985,3,3,3.474561482814405,12.94468590703377,5.563584371146801,0.8673121648309351,255,1669079682,2047017891,255,0.10822140802948764,0.004440533902829476,0.05690018028631908,1444,302,0,492,7,1,12,17,2,33,0,0,0,23,37,0,Normal,0
31,0.1109422589643863,udp,-,FIN,21,12,4083,6105,5845.86683151425,62,29,1286740.7640893613,3941401.510000441,3,2,5.448554799910092,20.608766374455143,81.43816290726167,55.271044923859066,0,1911046175,1370305793,0,0.006325339787533348,0.04631018407061509,0.00973115662608692,1388,157,0,529,27,1,14,6,17,9,0,0,0,23,5,0,Generic,1
32,0.2709293227554461,tcp,http,FIN,17,12,4103,5945,52651.0586720102,254,60,1125650.7785557276,745022.8430674886,1,2,8.644070941712556,2.3020400297398615,39.54336207471317,25.75032713033931,255,1005817263,626049016,255,0.0037722626369150235,0.0033038718921762776,0.00011967180275863158,1429,140,0,470,34,2,17,9,7,23,0,0,0,5,2,0,Normal,0
33,0.695030319049337,udp,-,INT,15,8,4003,5885,240833.82219919472,254,29,100175.74504673753,1487001.3766612096,0,3,7.8351714755384325,13.807887085395075,68.31581873455498,93.42393493450075,255,907603651,1719129500,255,0.12570690283124072,0.029347870751029473,0.0031121552209371203,537,233,0,520,5,1,25,14,18,20,0,0,0,23,28,0,Normal,0
34,0.05344356102718182,tcp,http,FIN,23,13,4055,5930,115594.6210274247,31,29,1525979.8565498467,2176874.2128622592,1,8,4.579199342036691,1.4052141975518777,32.64923836049547,27.73918969828336,255,2283628010,3745388029,0,0.016043803300017763,0.024228851368000417,0.007363240705204497,500,439,1,505,30,1,17,14,17,19,0,0,1,17,21,0,Analysis,1
35,0.1627631248216475,udp,-,CON,20,10,4146,6026,14574.50567072086,254,29,941727.9875913651,1985916.8977181488,4,7,4.204717659508889,0.1308662897440483,40.11654917988811,0.40966019635098294,255,1949190537,3098147852,0,0.009679793386486831,0.19943049813748462,0.03301688815811976,522,1415,0,503,26,1,12,12,16,9,0,0,0,12,14,0,Analysis,1
36,0.161702370654051,tcp,http,FIN,15,17,4151,6059,73479.80583009329,254,60,1254848.0878713173,2517753.5951475827,1,3,0.01319651382975631,7.422339616956052,62.29936074801835,21.02047065594773,255,3857394304,3616360024,0,0.013282435689978753,0.021907813325071992,0.04825415365181556,1273,1020,0,490,9,2,13,1,2,33,0,0,0,1,1,0,Fuzzers,1
37,0.28283359202299047,udp,-,FIN,18,16,4097,6034,138122.6240255499,31,0,303136.51284564234,2936982.072086938,2,3,21.295796855283182,8.312250754557006,14.180974970259372,7.504962661981431,255,3885146878,66857478,0,0.03837450366054699,0.030129833824834282,0.0047179019185254936,1205,268,0,506,35,1,6,16,9,4,0,0,0,29,22,0,Normal,0
38,1.965316066639828,unas,http,CON,20,14,4175,6004,118417.14428134746,62,29,250292.80355410976,205114.1337044226,1,4,2.6302028950830536,1.3014909093918043,93.88171597612984,101.5722349237025,0,3169909137,697067246,255,0.0035209929690748717,0.03824084758266048,0.009898821805290337,116,1364,0,499,6,1,19,12,8,16,0,0,0,6,4,0,Normal,0
39,0.034944429248061494,tcp,http,FIN,16,13,4182,6073,107945.6798452145,254,29,1749230.452976899,368593.47161269415,4,3,4.4317189526905665,5.747187315692874,27.318179766832586,23.60911501481269,0,1248686557,2489468711,255,0.0013379586224676048,0.03878746491865589,0.016702647970255065,1277,666,0,505,25,3,26,11,11,16,0,0,2,24,8,0,Exploits,1
40,0.36563328435297365,unas,-,FIN,21,16,4142,5935,77194.33400470676,254,29,494934.53346599324,2650933.3044307395,3,3,0.20462925353542183,3.8954621787054835,61.63393684975108,28.590682072762693,255,1144809970,209190371,0,0.044140466133127554,0.030458827289446502,0.00648826128093576,564,836,0,514,10,1,25,10,4,4,0,0,0,29,2,0,Normal,0
41,0.09883823033775566,udp,-,INT,18,15,4167,5987,17335.627836911233,62,252,856482.2604415702,1295107.2264565227,4,2,31.429140673604508,0.6345809397141855,19.73220713851728,18.196499610107924,0,1851438107,1264680506,0,0.028687759797291934,0.046062245543220456,0.008398822251589574,349,1006,1,507,19,1,13,20,11,21,0,0,0,15,16,0,Normal,0
42,1.7646837926128869,tcp,-,FIN,14,19,4107,6024,4363.101304199515,254,252,802059.490525156,1113857.0724195356,6,2,6.823507595716575,5.670023080733668,60.61281843681955,29.54455134421633,255,1707548029,3861016505,255,0.11472824948708116,0.03952218709493872,0.030910873946405952,1068,512,2,497,35,1,21,3,2,31,0,0,0,13,16,0,Generic,1
43,0.060126262577771254,tcp,ssh,INT,11,17,4131,6021,33453.89448492543,254,29,879878.8213822902,1215554.7590561493,1,5,0.23547559723807282,7.038447418486535,2.2248322016326547,3.4568475076539134,255,2774545066,773582179,0,0.04088902046691285,0.013775145332928103,0.0036994432298302314,796,442,0,468,39,1,28,2,4,25,0,0,0,13,36,0,Normal,0
44,0.25842268838986937,tcp,-,FIN,20,18,4258,6073,2817.467703248886,254,60,72040.11046425208,930513.0720665647,2,3,2.892753844789992,1.9587387974010297,132.43849917181052,24.5537113587014,0,223133135,3530206090,0,0.04356703857294869,0.003878138350953495,0.015488543761949978,1024,127,0,467,26,1,6,4,6,17,0,0,0,12,31,0,Reconnaissance,1
45,0.6694859411838541,udp,-,INT,26,18,4193,5970,324244.932038361,254,60,360214.98193817324,1788410.4079993074,3,0,21.14137046534281,10.769811765044645,77.29844569228891,43.55954815485259,255,3295093269,1219708828,0,0.1256482452207055,0.07002269542331319,0.017404217880160982,566,1462,0,492,35,1,18,15,15,10,0,0,0,28,12,0,Normal,0
46,0.609635324351578,udp,-,FIN,15,16,4026,6053,22182.473202306937,254,252,68793.46939003281,781129.9647270261,0,3,4.711268433077426,0.602974918867775,54.65222568176314,18.62481276022924,255,26795379,1575022608,0,0.004978963866106486,0.00029447520147168324,0.003058642039481934,380,892,0,515,3,3,23,3,16,7,1,0,0,28,30,0,Exploits,1
47,0.2747214115099548,tcp,-,FIN,20,22,4098,5970,158910.59420856272,62,252,654236.0831570091,2025688.0713239838,3,3,11.692658600351018,6.4057732955928905,19.569393765735096,19.947149096334233,255,39000511,1537078924,255,0.030656355729475438,0.006832600945330083,0.02423243099472334,952,1116,0,536,5,1,5,13,12,15,0,0,0,14,28,0,Normal,0
48,0.2127248644659102,tcp,dns,RST,19,15,4133,5916,74166.92037833178,254,29,2323795.2505476368,452890.78158021654,2,1,9.515312099891238,2.892238991315617,92.44428652319435,72.66330280981128,255,1825937309,3651774472,255,0.025750197218140664,0.02395675123899756,0.0044571002389809395,52,1086,0,524,9,2,16,18,13,11,0,0,0,6,26,0,Generic,1
49,0.25342707571706297,udp,ftp,INT,15,24,4179,6098,26491.15982399744,254,252,492946.71378861635,2835065.7948440867,4,4,6.385422686341026,4.58264480551727,72.98325865807965,30.768851795086594,0,2852189566,2825785309,255,0.07595726854204256,0.046481966612583484,0.02391346955738523,1378,1401,0,531,29,1,11,4,10,34,0,0,0,17,16,0,Generic,1
50,0.15345029413501968,arp,dns,FIN,21,16,4113,6064,6295.818048149704,31,252,1525325.4387227322,3042853.8373862556,4,3,17.91072490340919,17.91489458026964,30.173047057323544,35.43514820450956,0,3126461864,1077013161,0,0.027237952060784578,0.007208602566383729,0.010192366520849781,1335,1294,1,461,34,1,23,18,14,10,1,0,0,16,7,0,Normal,0
51,0.11491602143566874,tcp,http,FIN,24,15,4093,6031,13537.517350890837,31,60,338619.4427282266,1727969.7776412065,2,5,0.4119112269749697,8.868192016364466,10.998045713749839,14.08550332964422,0,615894438,3711703944,255,0.0330661453159767,0.03021969482070396,0.018936352639223112,739,918,1,526,20,1,17,6,2,4,0,0,0,11,13,0,Analysis,1
52,0.32989459593419007,ospf,dns,FIN,26,23,4021,6071,55896.57179383983,31,60,1939789.323841103,921924.3342590409,2,3,24.35243891414105,1.2896039566770152,9.649756203568542,26.386932603905876,0,3697143268,2266626068,255,0.031878709861968564,0.014245261285296604,0.0174805489749644,1497,1116,0,523,16,1,9,22,15,8,0,0,0,4,8,0,Fuzzers,1
53,0.15635210297696756,tcp,-,INT,23,16,4129,5927,88578.78789790202,31,60,543870.8333700979,29002.418758885866,1,4,12.660447084652127,17.39395877231169,33.490667709683684,2.2188449240337844,0,3195068489,1466425165,255,0.07842240470194783,0.00010328994170163444,0.08311190793645812,917,1488,1,509,33,1,20,16,15,17,0,0,0,28,27,0,Reconnaissance,1
54,0.1694607823168569,tcp,-,INT,16,19,4059,5958,194221.58802190016,31,29,438842.0975386242,259152.67111401408,0,4,19.92997947842363,3.732345651227702,76.48701597155112,22.50559960799197,0,1853175960,3163888794,255,0.05583401792425501,0.03767214792171883,0.0013142862584478124,138,1236,1,511,22,1,13,14,2,29,0,0,0,21,31,0,Reconnaissance,1
55,0.534656949691592,udp,dns,INT,22,14,4048,6053,7087.52148610471,254,60,1195606.5807685195,166082.9266091165,0,3,0.1707744096456484,3.3397087392614733,62.66957331812335,64.92030999469475,255,583871370,2038080566,0,0.02782630364612276,0.029423992598012316,0.00651560059016672,663,765,0,539,15,1,19,5,14,31,0,0,0,11,8,0,Generic,1
56,1.7294767846531578,tcp,ftp,FIN,22,13,4183,6121,8477.0199673747,254,60,718992.8863311565,20514.906821655077,0,1,0.886067506754094,5.569798045456314,34.017894370875204,7.04359618087909,255,774185851,3982141474,255,0.0037116662629057442,0.001713224024510651,0.017823184385382617,1321,853,0,547,36,1,7,12,12,33,0,0,1,25,15,0,Reconnaissance,1
57,0.46271266347133366,tcp,smtp,INT,27,13,4050,6082,2168.317510095081,31,0,411463.12741826475,2561850.048688443,0,5,2.3051923299424404,1.8382642840851378,11.434648956855863,57.83798472417524,255,3221643990,2283575002,0,0.08982568825886295,0.06109823788377089,0.028276232291827536,663,914,0,529,22,0,13,21,13,26,0,0,0,12,29,0,Normal,0
58,0.040051899429972546,tcp,-,FIN,29,15,4007,6110,15079.890809107272,254,252,59847.91734927729,6250168.13713452,1,2,9.003209254061153,19.64924616332878,13.671242012010183,18.749977039947158,0,1122595221,142263719,255,0.24768380357699213,0.005599195401645823,0.04485430903794086,130,422,0,505,34,2,4,5,9,6,0,0,0,5,30,0,Normal,0
59,0.03929633724427554,udp,-,FIN,19,15,4083,6076,86037.31486332449,254,252,182288.74591215732,22462.19727597588,2,1,0.9697454909386605,5.047225753152168,2.9682614600384767,1.0973849300503022,255,1913309700,125723736,255,0.06805565485106249,0.048940552313752946,0.002073429369591627,1292,709,0,489,25,2,8,24,5,21,0,0,0,17,11,0,Normal,0
60,1.512304828716215,udp,-,FIN,16,20,4072,6018,11048.349632556385,62,0,1479830.4708744748,239123.08656758218,3,1,26.816079344095876,4.004662088605863,9.727569827549113,122.48159225988731,255,960113662,3334187787,255,0.028349684167187552,0.015438608021817525,0.006553799458455456,620,365,1,514,28,1,12,24,9,9,0,0,0,20,37,0,Normal,0
61,0.17640605735917972,tcp,ftp-data,REQ,16,16,4053,6088,39688.695900659026,62,60,2534917.073452597,3941904.2269945266,0,1,13.806865198726033,1.4999698055020947,0.6420710007425326,8.004322386204773,255,2789960341,3557864958,0,0.02500862592118855,0.00738358463550949,0.0024093484616548697,400,1156,0,520,34,1,16,22,15,17,0,0,0,28,2,0,Normal,0
62,0.04829233816040338,tcp,smtp,INT,18,23,4065,5918,29566.293847085522,62,29,184930.89990097712,2332726.3244265215,2,8,16.48159237937313,12.9834869239189,56.118836062636404,16.304803369813573,255,37491664,1052984007,255,0.04552701406372526,0.026416230512647368,0.0015198710038515572,277,1186,0,531,21,3,25,9,14,8,0,0,1,25,28,0,Normal,0
63,0.45695252387941204,tcp,http,FIN,18,16,4165,5945,19713.37003062125,254,60,842671.4290295969,1037414.5265455946,3,4,8.767095273087984,24.43292103563017,44.36567675550803,26.21308390592084,0,2331442065,3605064836,255,0.012021238199530944,0.01799596022013769,0.0003832232568357356,475,626,0,462,27,2,28,22,9,3,0,0,0,16,5,0,Fuzzers,1
64,0.48861623565029194,udp,-,INT,16,14,4064,5995,48162.096165445204,62,29,34771.268327437516,9866381.369605962,3,2,9.9681791161528,16.296735919612143,220.960826873675,119.38632887993253,255,476377422,1791577019,255,0.008516454445000673,0.06921477989628627,0.032601774558703576,1196,747,0,509,1,1,9,13,19,8,0,0,0,24,34,0,Normal,0
65,0.5227796404115659,tcp,dns,CON,9,15,4099,5997,34890.48057394268,62,60,343678.98309749,1704854.9169706805,4,5,2.498184858999083,1.4090966040159092,71.93690787554428,34.81138341907048,255,3610413405,633964261,255,0.005969839763975383,0.031002003515229682,0.003400226230048034,1214,816,0,506,29,0,18,12,1,25,0,0,0,8,25,0,Normal,0
66,0.15557909833478298,udp,-,FIN,20,10,4077,5890,20380.608581359087,31,29,595635.7144930791,2214896.498586506,3,4,24.08404619949306,11.142218096803678,14.134097664027834,94.29893914266002,0,3948441291,2624877458,0,0.17366925927151508,0.05149828552476215,0.009813566575788956,1489,368,0,495,32,3,9,10,6,26,0,0,0,9,3,0,Generic,1
67,0.007613006942445557,tcp,-,FIN,14,16,4031,6061,58374.15063219796,254,252,1331343.6589451046,2117877.7800357766,2,4,10.467349428112785,1.8268956073891756,61.53163828882349,33.24722321529467,0,79547777,2874740642,255,0.05393192468208255,0.0012907330395213455,0.00024318598480444422,1293,1281,0,480,13,2,28,23,6,33,0,0,0,28,30,0,Normal,0
68,1.6764232206039815,tcp,dns,REQ,22,16,4082,5961,16422.994441738265,254,60,45110.189732150124,503861.99972993805,2,2,5.408385083485302,0.31686845927114565,0.612321793153291,9.196446977085529,255,2020245734,2326245165,255,0.04054046418208758,0.0193512694661743,0.035411703976882425,497,938,1,482,13,3,22,13,10,2,0,0,0,3,37,0,Fuzzers,1
69,0.1444367547596329,tcp,-,CON,28,16,4085,6078,51526.65929826337,62,29,1519737.305097555,1339347.3426312471,2,2,21.342946465455203,5.300504888799594,214.00108642369324,33.23863479406728,255,2309242155,3174209197,0,0.10715149600280692,0.011810593920846059,0.0022844960875661583,667,399,1,500,36,1,28,7,4,34,0,1,0,13,26,0,Normal,0
70,0.5635464512230804,tcp,-,FIN,17,11,4168,6024,157614.47206440603,254,60,226458.74588579597,487742.0235769021,4,0,19.93791531067999,8.878533318074322,47.65231431784395,4.234177100066209,0,3990910285,1494205100,255,0.019941789150024033,0.005223706638384227,0.011753900973086961,449,146,1,519,13,1,20,20,9,7,0,0,0,6,32,0,Shellcode,1
71,0.6131601122250381,ospf,smtp,FIN,19,17,4045,5917,65272.9637604031,62,252,1425167.3022997263,1424515.3780983314,0,0,0.00539359611131451,1.0617400775786316,6.372931369618836,4.979871152517505,255,657492003,2233655846,255,0.03565202534433627,0.10975565799273886,0.008933476136687225,494,1274,1,536,5,0,13,5,14,26,0,0,1,14,24,0,Fuzzers,1
72,0.4708137790959099,tcp,http,FIN,13,17,4157,5814,27098.57978020591,254,0,982085.5399056987,62529.824385300664,2,4,25.881033103390504,7.441473538284569,34.50949918331583,4.916780928164653,0,642679800,354036136,255,0.007585445048630767,0.035125630947691104,0.005857084020524149,378,1149,0,482,10,3,14,3,3,21,0,0,0,9,17,0,Normal,0
73,0.18764309924204461,tcp,-,FIN,23,13,4079,5883,68828.94966619622,62,29,414872.9790596308,962401.533663643,2,9,4.516564827774472,14.845035316096151,141.18513123019633,0.49313700052873505,255,206876658,1479411054,255,0.046608102107544486,0.011091945782249157,0.012378530897000549,384,653,0,497,14,2,1,21,2,11,0,0,0,3,35,0,Normal,0
74,0.15810679551628298,tcp,dns,REQ,18,20,4122,5968,82837.43548037403,62,252,1286454.3864945828,931099.3588882232,2,4,5.484355726284807,1.8757641511441445,94.75612075492651,6.5613546198747645,0,783784013,2233970030,255,0.11430391507840171,0.01693045755707311,0.0008024629751981804,1107,1361,0,486,17,1,3,20,7,7,0,0,0,7,16,0,Fuzzers,1
75,0.45523918161017946,tcp,-,FIN,15,15,3982,6021,19714.42501145859,254,60,269609.8091027896,689579.2015779897,2,6,0.8917385266115314,4.465985104398862,17.756590541859087,17.41505378768071,0,2652812694,675939160,0,0.06868694760051682,0.021773909376881218,0.009063584278061719,795,510,0,482,2,1,10,15,18,14,0,0,0,12,5,0,Exploits,1
76,1.0053147087469951,tcp,http,CON,35,10,4053,6033,61061.41058905225,254,252,248112.64961232734,165087.70722385257,1,2,21.00274167530995,5.526012056114519,25.221174258836044,2.9939545806973045,0,2586658228,1048442129,255,0.04254943970005878,0.00045990561161064004,0.01545542301866806,416,194,0,533,34,1,24,5,11,3,0,0,0,16,32,0,Exploits,1
